"","year","banking_crisis","systemic_crisis","currency_crisis","inflation_crisis","iso3c","crisis_idx"
"3164",1925,0,0,0,0,"CIV",0
"3165",1926,0,0,0,0,"CIV",0
"3166",1927,0,0,0,0,"CIV",0
"3167",1928,0,0,0,0,"CIV",0
"3168",1929,0,0,0,0,"CIV",0
"3169",1930,0,0,0,0,"CIV",0
"3170",1931,0,0,0,0,"CIV",0
"3171",1932,0,0,0,0,"CIV",0
"3172",1933,0,0,0,0,"CIV",0
"3173",1934,0,0,0,0,"CIV",0
"3174",1935,0,0,0,0,"CIV",0
"3175",1936,0,0,0,0,"CIV",0
"3176",1937,0,0,0,0,"CIV",0
"3177",1938,0,0,0,0,"CIV",0
"3178",1939,0,0,0,0,"CIV",0
"3179",1940,0,0,0,0,"CIV",0
"3180",1941,0,0,0,0,"CIV",0
"3181",1942,0,0,0,0,"CIV",0
"3182",1943,0,0,1,0,"CIV",1
"3183",1944,0,0,1,0,"CIV",1
"3184",1945,0,0,0,0,"CIV",0
"3185",1946,0,0,0,0,"CIV",0
"3186",1947,0,0,0,0,"CIV",0
"3187",1948,0,0,0,0,"CIV",0
"3188",1949,0,0,0,0,"CIV",0
"3189",1950,0,0,0,0,"CIV",0
"3190",1951,0,0,0,0,"CIV",0
"3191",1952,0,0,0,0,"CIV",0
"3192",1953,0,0,0,0,"CIV",0
"3193",1954,0,0,0,0,"CIV",0
"3194",1955,0,0,0,0,"CIV",0
"3195",1956,0,0,0,0,"CIV",0
"3196",1957,0,0,0,0,"CIV",0
"3197",1958,0,0,0,1,"CIV",1
"3198",1959,0,0,0,0,"CIV",0
"3199",1960,0,0,0,0,"CIV",0
"3200",1961,0,0,0,0,"CIV",0
"3201",1962,0,0,0,0,"CIV",0
"3202",1963,0,0,0,0,"CIV",0
"3203",1964,0,0,0,0,"CIV",0
"3204",1965,0,0,0,0,"CIV",0
"3205",1966,0,0,0,0,"CIV",0
"3206",1967,0,0,0,0,"CIV",0
"3207",1968,0,0,0,0,"CIV",0
"3208",1969,0,0,0,0,"CIV",0
"3209",1970,0,0,0,0,"CIV",0
"3210",1971,0,0,0,0,"CIV",0
"3211",1972,0,0,0,0,"CIV",0
"3212",1973,0,0,0,0,"CIV",0
"3213",1974,0,0,0,0,"CIV",0
"3214",1975,0,0,0,0,"CIV",0
"3215",1976,0,0,0,0,"CIV",0
"3216",1977,0,0,0,1,"CIV",1
"3217",1978,0,0,0,0,"CIV",0
"3218",1979,0,0,0,1,"CIV",1
"3219",1980,0,0,0,0,"CIV",0
"3220",1981,0,0,0,0,"CIV",0
"3221",1982,0,0,0,0,"CIV",0
"3222",1983,0,0,0,0,"CIV",0
"3223",1984,0,0,0,0,"CIV",0
"3224",1985,0,0,0,0,"CIV",0
"3225",1986,0,0,0,0,"CIV",0
"3226",1987,0,0,0,0,"CIV",0
"3227",1988,1,1,0,0,"CIV",2
"3228",1989,1,1,0,0,"CIV",2
"3229",1990,1,1,0,0,"CIV",2
"3230",1991,1,1,0,0,"CIV",2
"3231",1992,0,0,0,0,"CIV",0
"3232",1993,0,0,0,0,"CIV",0
"3233",1994,0,0,1,1,"CIV",2
"3234",1995,0,0,0,0,"CIV",0
"3235",1996,0,0,0,0,"CIV",0
"3236",1997,0,0,0,0,"CIV",0
"3237",1998,0,0,0,0,"CIV",0
"3238",1999,0,0,0,0,"CIV",0
"3239",2000,0,0,0,0,"CIV",0
"3240",2001,0,0,0,0,"CIV",0
"3241",2002,0,0,0,0,"CIV",0
"3242",2003,0,0,0,0,"CIV",0
"3243",2004,0,0,0,0,"CIV",0
"3244",2005,0,0,0,0,"CIV",0
"3245",2006,0,0,0,0,"CIV",0
"3246",2007,0,0,0,0,"CIV",0
"3247",2008,0,0,0,0,"CIV",0
"3248",2009,0,0,0,0,"CIV",0
"3249",2010,0,0,0,0,"CIV",0
"3250",2011,0,0,0,0,"CIV",0
"3251",2012,0,0,0,0,"CIV",0
"3252",2013,0,0,0,0,"CIV",0
"3253",2014,0,0,0,0,"CIV",0
"3254",2015,NA,NA,0,0,"CIV",0
"3255",2016,NA,NA,0,0,"CIV",0
"3256",1800,0,0,0,1,"DNK",1
"3257",1801,0,0,0,0,"DNK",0
"3258",1802,0,0,0,0,"DNK",0
"3259",1803,0,0,0,0,"DNK",0
"3260",1804,0,0,0,0,"DNK",0
"3261",1805,0,0,0,0,"DNK",0
"3262",1806,0,0,0,0,"DNK",0
"3263",1807,0,0,0,0,"DNK",0
"3264",1808,0,0,0,0,"DNK",0
"3265",1809,0,0,0,0,"DNK",0
"3266",1810,0,0,0,0,"DNK",0
"3267",1811,0,0,0,0,"DNK",0
"3268",1812,0,0,0,0,"DNK",0
"3269",1813,1,1,0,0,"DNK",2
"3270",1814,0,0,0,0,"DNK",0
"3271",1815,0,0,0,0,"DNK",0
"3272",1816,0,0,0,0,"DNK",0
"3273",1817,0,0,0,0,"DNK",0
"3274",1818,0,0,0,0,"DNK",0
"3275",1819,0,0,0,0,"DNK",0
"3276",1820,0,0,0,0,"DNK",0
"3277",1821,0,0,0,0,"DNK",0
"3278",1822,0,0,0,0,"DNK",0
"3279",1823,0,0,0,0,"DNK",0
"3280",1824,0,0,0,0,"DNK",0
"3281",1825,0,0,0,0,"DNK",0
"3282",1826,0,0,0,0,"DNK",0
"3283",1827,0,0,0,0,"DNK",0
"3284",1828,0,0,0,0,"DNK",0
"3285",1829,0,0,0,0,"DNK",0
"3286",1830,0,0,0,0,"DNK",0
"3287",1831,0,0,0,0,"DNK",0
"3288",1832,0,0,0,0,"DNK",0
"3289",1833,0,0,0,0,"DNK",0
"3290",1834,0,0,0,0,"DNK",0
"3291",1835,0,0,0,0,"DNK",0
"3292",1836,0,0,0,0,"DNK",0
"3293",1837,0,0,0,0,"DNK",0
"3294",1838,0,0,0,0,"DNK",0
"3295",1839,0,0,0,0,"DNK",0
"3296",1840,0,0,0,0,"DNK",0
"3297",1841,0,0,0,0,"DNK",0
"3298",1842,0,0,0,0,"DNK",0
"3299",1843,0,0,0,0,"DNK",0
"3300",1844,0,0,0,0,"DNK",0
"3301",1845,0,0,0,0,"DNK",0
"3302",1846,0,0,0,0,"DNK",0
"3303",1847,0,0,0,0,"DNK",0
"3304",1848,0,0,0,0,"DNK",0
"3305",1849,0,0,0,0,"DNK",0
"3306",1850,0,0,0,0,"DNK",0
"3307",1851,0,0,0,0,"DNK",0
"3308",1852,0,0,0,0,"DNK",0
"3309",1853,0,0,0,0,"DNK",0
"3310",1854,0,0,0,0,"DNK",0
"3311",1855,0,0,0,0,"DNK",0
"3312",1856,0,0,0,0,"DNK",0
"3313",1857,1,1,0,0,"DNK",2
"3314",1858,0,0,0,0,"DNK",0
"3315",1859,0,0,0,0,"DNK",0
"3316",1860,0,0,0,0,"DNK",0
"3317",1861,0,0,0,0,"DNK",0
"3318",1862,0,0,0,0,"DNK",0
"3319",1863,0,0,0,0,"DNK",0
"3320",1864,0,0,0,0,"DNK",0
"3321",1865,0,0,0,0,"DNK",0
"3322",1866,0,0,0,0,"DNK",0
"3323",1867,0,0,0,0,"DNK",0
"3324",1868,0,0,0,0,"DNK",0
"3325",1869,0,0,0,0,"DNK",0
"3326",1870,0,0,0,0,"DNK",0
"3327",1871,0,0,0,0,"DNK",0
"3328",1872,0,0,0,0,"DNK",0
"3329",1873,0,0,0,0,"DNK",0
"3330",1874,0,0,0,0,"DNK",0
"3331",1875,0,0,0,0,"DNK",0
"3332",1876,0,0,0,0,"DNK",0
"3333",1877,1,1,0,0,"DNK",2
"3334",1878,0,0,0,0,"DNK",0
"3335",1879,0,0,0,0,"DNK",0
"3336",1880,0,0,0,0,"DNK",0
"3337",1881,0,0,0,0,"DNK",0
"3338",1882,0,0,0,0,"DNK",0
"3339",1883,0,0,0,0,"DNK",0
"3340",1884,0,0,0,0,"DNK",0
"3341",1885,1,1,0,0,"DNK",2
"3342",1886,0,0,0,0,"DNK",0
"3343",1887,0,0,0,0,"DNK",0
"3344",1888,0,0,0,0,"DNK",0
"3345",1889,0,0,0,0,"DNK",0
"3346",1890,0,0,0,0,"DNK",0
"3347",1891,0,0,0,0,"DNK",0
"3348",1892,0,0,0,0,"DNK",0
"3349",1893,0,0,0,0,"DNK",0
"3350",1894,0,0,0,0,"DNK",0
"3351",1895,0,0,0,0,"DNK",0
"3352",1896,0,0,0,0,"DNK",0
"3353",1897,0,0,0,0,"DNK",0
"3354",1898,0,0,0,0,"DNK",0
"3355",1899,0,0,0,0,"DNK",0
"3356",1900,0,0,0,0,"DNK",0
"3357",1901,0,0,0,0,"DNK",0
"3358",1902,1,1,0,0,"DNK",2
"3359",1903,0,0,0,0,"DNK",0
"3360",1904,0,0,0,0,"DNK",0
"3361",1905,0,0,0,0,"DNK",0
"3362",1906,0,0,0,0,"DNK",0
"3363",1907,1,0,0,0,"DNK",1
"3364",1908,0,0,0,0,"DNK",0
"3365",1909,0,0,0,0,"DNK",0
"3366",1910,0,0,0,0,"DNK",0
"3367",1911,0,0,0,0,"DNK",0
"3368",1912,0,0,0,0,"DNK",0
"3369",1913,0,0,0,0,"DNK",0
"3370",1914,1,0,0,0,"DNK",1
"3371",1915,0,0,0,0,"DNK",0
"3372",1916,0,0,0,1,"DNK",1
"3373",1917,0,0,0,0,"DNK",0
"3374",1918,0,0,1,0,"DNK",1
"3375",1919,0,0,1,0,"DNK",1
"3376",1920,0,0,1,1,"DNK",2
"3377",1921,1,1,0,0,"DNK",2
"3378",1922,0,0,0,0,"DNK",0
"3379",1923,0,0,0,0,"DNK",0
"3380",1924,0,0,0,0,"DNK",0
"3381",1925,0,0,0,0,"DNK",0
"3382",1926,0,0,0,0,"DNK",0
"3383",1927,0,0,0,0,"DNK",0
"3384",1928,0,0,0,0,"DNK",0
"3385",1929,0,0,0,0,"DNK",0
"3386",1930,0,0,0,0,"DNK",0
"3387",1931,1,1,0,0,"DNK",2
"3388",1932,0,0,0,0,"DNK",0
"3389",1933,0,0,1,0,"DNK",1
"3390",1934,0,0,0,0,"DNK",0
"3391",1935,0,0,0,0,"DNK",0
"3392",1936,0,0,0,0,"DNK",0
"3393",1937,0,0,0,0,"DNK",0
"3394",1938,0,0,0,0,"DNK",0
"3395",1939,0,0,0,0,"DNK",0
"3396",1940,0,0,0,1,"DNK",1
"3397",1941,0,0,0,0,"DNK",0
"3398",1942,0,0,0,0,"DNK",0
"3399",1943,0,0,0,0,"DNK",0
"3400",1944,0,0,0,0,"DNK",0
"3401",1945,0,0,0,0,"DNK",0
"3402",1946,0,0,0,0,"DNK",0
"3403",1947,0,0,0,0,"DNK",0
"3404",1948,0,0,0,0,"DNK",0
"3405",1949,0,0,0,0,"DNK",0
"3406",1950,0,0,1,0,"DNK",1
"3407",1951,0,0,0,0,"DNK",0
"3408",1952,0,0,0,0,"DNK",0
"3409",1953,0,0,0,0,"DNK",0
"3410",1954,0,0,0,0,"DNK",0
"3411",1955,0,0,0,0,"DNK",0
"3412",1956,0,0,0,0,"DNK",0
"3413",1957,0,0,0,0,"DNK",0
"3414",1958,0,0,0,0,"DNK",0
"3415",1959,0,0,0,0,"DNK",0
"3416",1960,0,0,0,0,"DNK",0
"3417",1961,0,0,0,0,"DNK",0
"3418",1962,0,0,0,0,"DNK",0
"3419",1963,0,0,0,0,"DNK",0
"3420",1964,0,0,0,0,"DNK",0
"3421",1965,0,0,0,0,"DNK",0
"3422",1966,0,0,0,0,"DNK",0
"3423",1967,0,0,0,0,"DNK",0
"3424",1968,0,0,0,0,"DNK",0
"3425",1969,0,0,0,0,"DNK",0
"3426",1970,0,0,0,0,"DNK",0
"3427",1971,0,0,0,0,"DNK",0
"3428",1972,0,0,0,0,"DNK",0
"3429",1973,0,0,0,0,"DNK",0
"3430",1974,0,0,0,0,"DNK",0
"3431",1975,0,0,0,0,"DNK",0
"3432",1976,0,0,0,0,"DNK",0
"3433",1977,0,0,0,0,"DNK",0
"3434",1978,0,0,0,0,"DNK",0
"3435",1979,0,0,0,0,"DNK",0
"3436",1980,0,0,0,0,"DNK",0
"3437",1981,0,0,0,0,"DNK",0
"3438",1982,0,0,0,0,"DNK",0
"3439",1983,0,0,0,0,"DNK",0
"3440",1984,0,0,0,0,"DNK",0
"3441",1985,0,0,0,0,"DNK",0
"3442",1986,0,0,0,0,"DNK",0
"3443",1987,1,0,0,0,"DNK",1
"3444",1988,1,0,0,0,"DNK",1
"3445",1989,1,0,0,0,"DNK",1
"3446",1990,1,0,0,0,"DNK",1
"3447",1991,1,0,0,0,"DNK",1
"3448",1992,1,0,0,0,"DNK",1
"3449",1993,0,0,0,0,"DNK",0
"3450",1994,0,0,0,0,"DNK",0
"3451",1995,0,0,0,0,"DNK",0
"3452",1996,0,0,0,0,"DNK",0
"3453",1997,0,0,0,0,"DNK",0
"3454",1998,0,0,0,0,"DNK",0
"3455",1999,0,0,0,0,"DNK",0
"3456",2000,0,0,0,0,"DNK",0
"3457",2001,0,0,0,0,"DNK",0
"3458",2002,0,0,0,0,"DNK",0
"3459",2003,0,0,0,0,"DNK",0
"3460",2004,0,0,0,0,"DNK",0
"3461",2005,0,0,0,0,"DNK",0
"3462",2006,0,0,0,0,"DNK",0
"3463",2007,0,0,0,0,"DNK",0
"3464",2008,1,1,0,0,"DNK",2
"3465",2009,1,0,0,0,"DNK",1
"3466",2010,1,0,0,0,"DNK",1
"3467",2011,1,0,0,0,"DNK",1
"3468",2012,1,0,0,0,"DNK",1
"3469",2013,1,0,0,0,"DNK",1
"3470",2014,1,0,0,0,"DNK",1
"3471",2015,NA,0,0,0,"DNK",0
"3472",2016,NA,0,0,0,"DNK",0
"3473",1800,0,0,0,0,"DOM",0
"3474",1801,0,0,0,0,"DOM",0
"3475",1802,0,0,0,0,"DOM",0
"3476",1803,0,0,0,0,"DOM",0
"3477",1804,0,0,0,0,"DOM",0
"3478",1805,0,0,0,0,"DOM",0
"3479",1806,0,0,0,0,"DOM",0
"3480",1807,0,0,0,0,"DOM",0
"3481",1808,0,0,0,0,"DOM",0
"3482",1809,0,0,0,0,"DOM",0
"3483",1810,0,0,0,0,"DOM",0
"3484",1811,0,0,0,0,"DOM",0
"3485",1812,0,0,0,0,"DOM",0
"3486",1813,0,0,0,0,"DOM",0
"3487",1814,0,0,0,0,"DOM",0
"3488",1815,0,0,0,0,"DOM",0
"3489",1816,0,0,0,0,"DOM",0
"3490",1817,0,0,0,0,"DOM",0
"3491",1818,0,0,0,0,"DOM",0
"3492",1819,0,0,0,0,"DOM",0
"3493",1820,0,0,0,0,"DOM",0
"3494",1821,0,0,0,0,"DOM",0
"3495",1822,0,0,0,0,"DOM",0
"3496",1823,0,0,0,0,"DOM",0
"3497",1824,0,0,0,0,"DOM",0
"3498",1825,0,0,0,0,"DOM",0
"3499",1826,0,0,0,0,"DOM",0
"3500",1827,0,0,0,0,"DOM",0
"3501",1828,0,0,0,0,"DOM",0
"3502",1829,0,0,0,0,"DOM",0
"3503",1830,0,0,0,0,"DOM",0
"3504",1831,0,0,0,0,"DOM",0
"3505",1832,0,0,0,0,"DOM",0
"3506",1833,0,0,0,0,"DOM",0
"3507",1834,0,0,0,0,"DOM",0
"3508",1835,0,0,0,0,"DOM",0
"3509",1836,0,0,0,0,"DOM",0
"3510",1837,0,0,0,0,"DOM",0
"3511",1838,0,0,0,0,"DOM",0
"3512",1839,0,0,0,0,"DOM",0
"3513",1840,0,0,0,0,"DOM",0
"3514",1841,0,0,0,0,"DOM",0
"3515",1842,0,0,0,0,"DOM",0
"3516",1843,0,0,0,0,"DOM",0
"3517",1844,0,0,0,0,"DOM",0
"3518",1845,0,0,0,0,"DOM",0
"3519",1846,0,0,0,0,"DOM",0
"3520",1847,0,0,0,0,"DOM",0
"3521",1848,0,0,0,0,"DOM",0
"3522",1849,0,0,0,0,"DOM",0
"3523",1850,0,0,0,0,"DOM",0
"3524",1851,0,0,0,0,"DOM",0
"3525",1852,0,0,0,0,"DOM",0
"3526",1853,0,0,0,0,"DOM",0
"3527",1854,0,0,0,0,"DOM",0
"3528",1855,0,0,0,0,"DOM",0
"3529",1856,0,0,0,0,"DOM",0
"3530",1857,0,0,0,0,"DOM",0
"3531",1858,0,0,0,0,"DOM",0
"3532",1859,0,0,0,0,"DOM",0
"3533",1860,0,0,0,0,"DOM",0
"3534",1861,0,0,0,0,"DOM",0
"3535",1862,0,0,0,0,"DOM",0
"3536",1863,0,0,0,0,"DOM",0
"3537",1864,0,0,0,0,"DOM",0
"3538",1865,0,0,0,0,"DOM",0
"3539",1866,0,0,0,0,"DOM",0
"3540",1867,0,0,0,0,"DOM",0
"3541",1868,0,0,0,0,"DOM",0
"3542",1869,0,0,0,0,"DOM",0
"3543",1870,0,0,0,0,"DOM",0
"3544",1871,0,0,0,0,"DOM",0
"3545",1872,0,0,0,0,"DOM",0
"3546",1873,0,0,0,0,"DOM",0
"3547",1874,0,0,0,0,"DOM",0
"3548",1875,0,0,0,0,"DOM",0
"3549",1876,0,0,0,0,"DOM",0
"3550",1877,0,0,0,0,"DOM",0
"3551",1878,0,0,0,0,"DOM",0
"3552",1879,0,0,0,0,"DOM",0
"3553",1880,0,0,0,0,"DOM",0
"3554",1881,0,0,0,0,"DOM",0
"3555",1882,0,0,0,0,"DOM",0
"3556",1883,0,0,0,0,"DOM",0
"3557",1884,0,0,0,0,"DOM",0
"3558",1885,0,0,0,0,"DOM",0
"3559",1886,0,0,0,0,"DOM",0
"3560",1887,0,0,0,0,"DOM",0
"3561",1888,0,0,0,0,"DOM",0
"3562",1889,0,0,0,0,"DOM",0
"3563",1890,0,0,0,0,"DOM",0
"3564",1891,0,0,0,0,"DOM",0
"3565",1892,0,0,0,0,"DOM",0
"3566",1893,0,0,0,0,"DOM",0
"3567",1894,1,1,0,0,"DOM",2
"3568",1895,0,0,0,0,"DOM",0
"3569",1896,0,0,0,0,"DOM",0
"3570",1897,0,0,0,0,"DOM",0
"3571",1898,0,0,0,0,"DOM",0
"3572",1899,0,0,0,0,"DOM",0
"3573",1900,0,0,0,0,"DOM",0
"3574",1901,0,0,0,0,"DOM",0
"3575",1902,0,0,0,0,"DOM",0
"3576",1903,0,0,0,0,"DOM",0
"3577",1904,0,0,0,0,"DOM",0
"3578",1905,0,0,0,0,"DOM",0
"3579",1906,0,0,0,0,"DOM",0
"3580",1907,0,0,0,0,"DOM",0
"3581",1908,0,0,0,0,"DOM",0
"3582",1909,0,0,0,0,"DOM",0
"3583",1910,0,0,0,0,"DOM",0
"3584",1911,0,0,0,0,"DOM",0
"3585",1912,0,0,0,0,"DOM",0
"3586",1913,0,0,0,0,"DOM",0
"3587",1914,0,0,0,0,"DOM",0
"3588",1915,0,0,0,0,"DOM",0
"3589",1916,0,0,0,0,"DOM",0
"3590",1917,0,0,0,0,"DOM",0
"3591",1918,0,0,0,0,"DOM",0
"3592",1919,0,0,0,0,"DOM",0
"3593",1920,0,0,0,0,"DOM",0
"3594",1921,0,0,0,0,"DOM",0
"3595",1922,0,0,0,0,"DOM",0
"3596",1923,0,0,0,0,"DOM",0
"3597",1924,0,0,0,0,"DOM",0
"3598",1925,0,0,0,0,"DOM",0
"3599",1926,0,0,0,0,"DOM",0
"3600",1927,0,0,0,0,"DOM",0
"3601",1928,0,0,0,0,"DOM",0
"3602",1929,0,0,0,0,"DOM",0
"3603",1930,0,0,0,0,"DOM",0
"3604",1931,0,0,0,0,"DOM",0
"3605",1932,0,0,0,0,"DOM",0
"3606",1933,0,0,0,0,"DOM",0
"3607",1934,0,0,0,0,"DOM",0
"3608",1935,0,0,0,0,"DOM",0
"3609",1936,0,0,0,0,"DOM",0
"3610",1937,0,0,0,0,"DOM",0
"3611",1938,0,0,0,0,"DOM",0
"3612",1939,0,0,0,0,"DOM",0
"3613",1940,0,0,0,0,"DOM",0
"3614",1941,0,0,0,0,"DOM",0
"3615",1942,0,0,0,0,"DOM",0
"3616",1943,0,0,0,1,"DOM",1
"3617",1944,0,0,0,1,"DOM",1
"3618",1945,0,0,0,0,"DOM",0
"3619",1946,0,0,0,0,"DOM",0
"3620",1947,0,0,0,0,"DOM",0
"3621",1948,0,0,0,0,"DOM",0
"3622",1949,0,0,0,0,"DOM",0
"3623",1950,0,0,0,0,"DOM",0
"3624",1951,0,0,0,0,"DOM",0
"3625",1952,0,0,0,0,"DOM",0
"3626",1953,0,0,0,0,"DOM",0
"3627",1954,0,0,0,0,"DOM",0
"3628",1955,0,0,0,0,"DOM",0
"3629",1956,0,0,0,0,"DOM",0
"3630",1957,0,0,0,0,"DOM",0
"3631",1958,0,0,0,0,"DOM",0
"3632",1959,0,0,0,0,"DOM",0
"3633",1960,0,0,0,0,"DOM",0
"3634",1961,0,0,0,0,"DOM",0
"3635",1962,0,0,0,0,"DOM",0
"3636",1963,0,0,0,0,"DOM",0
"3637",1964,0,0,0,0,"DOM",0
"3638",1965,0,0,0,0,"DOM",0
"3639",1966,0,0,0,0,"DOM",0
"3640",1967,0,0,0,0,"DOM",0
"3641",1968,0,0,0,0,"DOM",0
"3642",1969,0,0,0,0,"DOM",0
"3643",1970,0,0,0,0,"DOM",0
"3644",1971,0,0,0,0,"DOM",0
"3645",1972,0,0,0,0,"DOM",0
"3646",1973,0,0,0,0,"DOM",0
"3647",1974,0,0,0,0,"DOM",0
"3648",1975,0,0,0,0,"DOM",0
"3649",1976,0,0,0,0,"DOM",0
"3650",1977,0,0,0,0,"DOM",0
"3651",1978,0,0,0,0,"DOM",0
"3652",1979,0,0,0,0,"DOM",0
"3653",1980,0,0,0,1,"DOM",1
"3654",1981,0,0,0,0,"DOM",0
"3655",1982,0,0,0,0,"DOM",0
"3656",1983,0,0,0,0,"DOM",0
"3657",1984,0,0,0,1,"DOM",1
"3658",1985,0,0,0,1,"DOM",1
"3659",1986,0,0,0,0,"DOM",0
"3660",1987,0,0,0,0,"DOM",0
"3661",1988,0,0,0,1,"DOM",1
"3662",1989,0,0,0,1,"DOM",1
"3663",1990,0,0,0,1,"DOM",1
"3664",1991,0,0,0,1,"DOM",1
"3665",1992,0,0,0,0,"DOM",0
"3666",1993,0,0,0,0,"DOM",0
"3667",1994,0,0,0,0,"DOM",0
"3668",1995,0,0,0,0,"DOM",0
"3669",1996,1,0,0,0,"DOM",1
"3670",1997,0,0,0,0,"DOM",0
"3671",1998,0,0,0,0,"DOM",0
"3672",1999,0,0,0,0,"DOM",0
"3673",2000,0,0,0,0,"DOM",0
"3674",2001,0,0,0,0,"DOM",0
"3675",2002,0,0,0,0,"DOM",0
"3676",2003,1,1,0,1,"DOM",3
"3677",2004,1,1,0,1,"DOM",3
"3678",2005,0,0,0,0,"DOM",0
"3679",2006,0,0,0,0,"DOM",0
"3680",2007,0,0,0,0,"DOM",0
"3681",2008,0,0,0,0,"DOM",0
"3682",2009,0,0,0,0,"DOM",0
"3683",2010,0,0,0,0,"DOM",0
"3684",2011,0,0,0,0,"DOM",0
"3685",2012,0,0,0,0,"DOM",0
"3686",2013,0,0,0,0,"DOM",0
"3687",2014,0,0,0,0,"DOM",0
"3688",2015,NA,0,0,0,"DOM",0
"3689",2016,NA,0,0,0,"DOM",0
"3690",1800,0,0,0,0,"ECU",0
"3691",1801,0,0,0,0,"ECU",0
"3692",1802,0,0,0,0,"ECU",0
"3693",1803,0,0,0,0,"ECU",0
"3694",1804,0,0,0,0,"ECU",0
"3695",1805,0,0,0,0,"ECU",0
"3696",1806,0,0,0,0,"ECU",0
"3697",1807,0,0,0,0,"ECU",0
"3698",1808,0,0,0,0,"ECU",0
"3699",1809,0,0,0,0,"ECU",0
"3700",1810,0,0,0,0,"ECU",0
"3701",1811,0,0,0,0,"ECU",0
"3702",1812,0,0,0,0,"ECU",0
"3703",1813,0,0,0,0,"ECU",0
"3704",1814,0,0,0,0,"ECU",0
"3705",1815,0,0,0,0,"ECU",0
"3706",1816,0,0,0,0,"ECU",0
"3707",1817,0,0,0,0,"ECU",0
"3708",1818,0,0,0,0,"ECU",0
"3709",1819,0,0,0,0,"ECU",0
"3710",1820,0,0,0,0,"ECU",0
"3711",1821,0,0,0,0,"ECU",0
"3712",1822,0,0,0,0,"ECU",0
"3713",1823,0,0,0,0,"ECU",0
"3714",1824,0,0,0,0,"ECU",0
"3715",1825,0,0,0,0,"ECU",0
"3716",1826,0,0,0,0,"ECU",0
"3717",1827,0,0,0,0,"ECU",0
"3718",1828,0,0,0,0,"ECU",0
"3719",1829,0,0,0,0,"ECU",0
"3720",1830,0,0,0,0,"ECU",0
"3721",1831,0,0,0,0,"ECU",0
"3722",1832,0,0,0,0,"ECU",0
"3723",1833,0,0,0,0,"ECU",0
"3724",1834,0,0,0,0,"ECU",0
"3725",1835,0,0,0,0,"ECU",0
"3726",1836,0,0,0,0,"ECU",0
"3727",1837,0,0,0,0,"ECU",0
"3728",1838,0,0,0,0,"ECU",0
"3729",1839,0,0,0,0,"ECU",0
"3730",1840,0,0,0,0,"ECU",0
"3731",1841,0,0,0,0,"ECU",0
"3732",1842,0,0,0,0,"ECU",0
"3733",1843,0,0,0,0,"ECU",0
"3734",1844,0,0,0,0,"ECU",0
"3735",1845,0,0,0,0,"ECU",0
"3736",1846,0,0,0,0,"ECU",0
"3737",1847,0,0,0,0,"ECU",0
"3738",1848,0,0,0,0,"ECU",0
"3739",1849,0,0,0,0,"ECU",0
"3740",1850,0,0,0,0,"ECU",0
"3741",1851,0,0,0,0,"ECU",0
"3742",1852,0,0,0,0,"ECU",0
"3743",1853,0,0,0,0,"ECU",0
"3744",1854,0,0,0,0,"ECU",0
"3745",1855,0,0,0,0,"ECU",0
"3746",1856,0,0,0,0,"ECU",0
"3747",1857,0,0,0,0,"ECU",0
"3748",1858,0,0,0,0,"ECU",0
"3749",1859,0,0,0,0,"ECU",0
"3750",1860,0,0,0,0,"ECU",0
"3751",1861,0,0,0,0,"ECU",0
"3752",1862,0,0,0,0,"ECU",0
"3753",1863,0,0,0,0,"ECU",0
"3754",1864,0,0,0,0,"ECU",0
"3755",1865,0,0,0,0,"ECU",0
"3756",1866,0,0,0,0,"ECU",0
"3757",1867,0,0,0,0,"ECU",0
"3758",1868,0,0,0,0,"ECU",0
"3759",1869,0,0,0,0,"ECU",0
"3760",1870,0,0,0,0,"ECU",0
"3761",1871,0,0,0,0,"ECU",0
"3762",1872,0,0,0,0,"ECU",0
"3763",1873,0,0,0,0,"ECU",0
"3764",1874,0,0,0,0,"ECU",0
"3765",1875,0,0,0,0,"ECU",0
"3766",1876,0,0,0,0,"ECU",0
"3767",1877,0,0,0,0,"ECU",0
"3768",1878,0,0,0,0,"ECU",0
"3769",1879,0,0,0,0,"ECU",0
"3770",1880,0,0,0,0,"ECU",0
"3771",1881,0,0,0,0,"ECU",0
"3772",1882,0,0,0,0,"ECU",0
"3773",1883,0,0,0,0,"ECU",0
"3774",1884,0,0,0,0,"ECU",0
"3775",1885,0,0,0,0,"ECU",0
"3776",1886,0,0,0,0,"ECU",0
"3777",1887,0,0,0,0,"ECU",0
"3778",1888,0,0,0,0,"ECU",0
"3779",1889,0,0,0,0,"ECU",0
"3780",1890,0,0,0,0,"ECU",0
"3781",1891,0,0,0,0,"ECU",0
"3782",1892,0,0,0,0,"ECU",0
"3783",1893,0,0,0,0,"ECU",0
"3784",1894,0,0,0,0,"ECU",0
"3785",1895,0,0,0,0,"ECU",0
"3786",1896,0,0,0,0,"ECU",0
"3787",1897,0,0,0,0,"ECU",0
"3788",1898,0,0,0,0,"ECU",0
"3789",1899,0,0,0,0,"ECU",0
"3790",1900,0,0,0,0,"ECU",0
"3791",1901,0,0,0,0,"ECU",0
"3792",1902,0,0,0,0,"ECU",0
"3793",1903,0,0,0,0,"ECU",0
"3794",1904,0,0,0,0,"ECU",0
"3795",1905,0,0,0,0,"ECU",0
"3796",1906,0,0,0,0,"ECU",0
